City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Kazerun,IR,2021-11-23 18:10:37,29.6195,51.6541,62.58,68,0,2.75
293,Ambunti,PG,2021-11-23 18:10:37,-4.2365,142.8448,73.54,99,99,1.66
294,Beboto,TD,2021-11-23 18:10:38,8.2668,16.939,79.65,28,15,2.68
295,Pedernales,DO,2021-11-23 18:10:38,18.0384,-71.744,81.79,71,97,5.64
296,Pevek,RU,2021-11-23 18:10:38,69.7008,170.3133,-19.91,98,49,3.0
297,Hamilton,US,2021-11-23 18:09:05,39.1834,-84.5333,42.4,44,1,1.99
298,Impfondo,CG,2021-11-23 18:10:39,1.6381,18.0667,78.57,70,58,1.34
299,Bambous Virieux,MU,2021-11-23 18:10:39,-20.3428,57.7575,73.22,74,42,7.23
300,Rapid Valley,US,2021-11-23 18:08:57,44.0625,-103.1463,66.04,22,1,1.01
301,Mandiana,GN,2021-11-23 18:10:40,10.6333,-8.6833,84.63,23,0,4.32
302,Gbarnga,LR,2021-11-23 18:10:40,6.9956,-9.4722,80.64,68,43,2.01
303,Kampot,KH,2021-11-23 18:10:40,10.6167,104.1833,75.25,87,95,8.08
304,Atambua,ID,2021-11-23 18:10:41,-9.1061,124.8925,75.54,84,98,1.3
305,Xining,CN,2021-11-23 18:10:41,36.6167,101.7667,29.43,30,0,2.21
306,Pangody,RU,2021-11-23 18:10:41,65.85,74.4859,9.0,96,100,8.97
307,Yelyzavethradka,UA,2021-11-23 18:10:42,48.8038,32.4046,32.16,61,77,2.86
308,Selma,US,2021-11-23 18:10:42,36.5708,-119.6121,60.91,25,37,1.83
309,Luderitz,NA,2021-11-23 18:10:43,-26.6481,15.1594,66.52,69,16,23.31
310,Pangnirtung,CA,2021-11-23 18:10:43,66.1451,-65.7125,30.2,64,75,28.77
311,Kahului,US,2021-11-23 18:08:14,20.8947,-156.47,77.85,78,20,0.0
312,Meulaboh,ID,2021-11-23 18:07:17,4.1363,96.1285,76.91,87,100,6.22
313,Altus,US,2021-11-23 18:10:44,34.6381,-99.334,69.66,22,1,1.99
314,Petropavlovsk-Kamchatskiy,RU,2021-11-23 18:10:44,53.0452,158.6483,33.19,87,100,24.36
315,Sambava,MG,2021-11-23 18:10:45,-14.2667,50.1667,77.85,70,92,2.77
316,Eureka,US,2021-11-23 18:10:45,40.8021,-124.1637,54.57,90,77,7.0
317,Ulundi,ZA,2021-11-23 18:10:45,-28.3352,31.4162,61.12,90,87,7.72
318,Ahvaz,IR,2021-11-23 18:10:46,31.3203,48.6693,69.75,43,0,6.91
319,Ilulissat,GL,2021-11-23 18:10:46,69.2167,-51.1,10.42,56,75,16.11
320,Canutama,BR,2021-11-23 18:10:47,-6.5339,-64.3831,91.06,54,98,2.68
321,Katsuura,JP,2021-11-23 18:10:47,35.1333,140.3,54.19,60,1,32.46
322,Celendin,PE,2021-11-23 18:10:48,-6.8703,-78.1517,61.32,56,76,5.61
323,Khandbari,NP,2021-11-23 18:11:48,27.3747,87.2039,55.15,85,34,2.64
324,Caravelas,BR,2021-11-23 18:11:48,-17.7125,-39.2481,79.66,68,80,5.97
325,Margate,GB,2021-11-23 18:11:49,51.3813,1.3862,46.31,80,42,7.38
326,Peniche,PT,2021-11-23 18:11:49,39.3558,-9.3811,55.62,69,16,9.31
327,Miracema Do Tocantins,BR,2021-11-23 18:11:49,-9.5618,-48.3967,85.37,70,95,2.44
328,Srednekolymsk,RU,2021-11-23 18:10:22,67.45,153.6833,-30.15,100,65,5.55
329,Gizo,SB,2021-11-23 18:11:50,-8.103,156.8419,82.8,77,94,8.84
330,Labuhan,ID,2021-11-23 18:11:51,-6.8844,112.2051,78.04,88,100,12.17
331,Sao Jose Da Coroa Grande,BR,2021-11-23 18:11:51,-8.8978,-35.1478,84.67,63,50,11.83
332,Ketchikan,US,2021-11-23 18:08:54,55.3422,-131.6461,39.18,93,40,3.44
333,Richards Bay,ZA,2021-11-23 18:11:37,-28.783,32.0377,68.65,76,58,18.14
334,Kutina,HR,2021-11-23 18:11:52,45.475,16.7819,37.38,73,25,4.97
335,Susangerd,IR,2021-11-23 18:11:52,31.5608,48.1831,69.82,41,0,9.19
336,Moerai,PF,2021-11-23 18:11:53,-22.4333,-151.3333,73.15,67,11,9.75
337,Ust-Nera,RU,2021-11-23 18:11:53,64.5667,143.2,-17.64,94,100,2.01
338,Broken Hill,AU,2021-11-23 18:11:53,-31.95,141.4333,70.65,63,98,4.32
339,Comodoro Rivadavia,AR,2021-11-23 18:11:54,-45.8667,-67.5,84.06,13,0,32.21
340,Gornopravdinsk,RU,2021-11-23 18:11:54,60.05,69.9,17.13,91,100,9.73
341,Alpena,US,2021-11-23 18:11:55,45.0617,-83.4327,37.54,54,1,5.01
342,Staraya Kupavna,RU,2021-11-23 18:11:55,55.808,38.1805,25.27,91,62,4.65
343,Bilibino,RU,2021-11-23 18:11:56,68.0546,166.4372,-23.04,92,12,3.13
344,Baruun-Urt,MN,2021-11-23 18:11:56,46.6806,113.2792,4.87,87,46,2.57
345,Concordia,AR,2021-11-23 18:11:57,-31.393,-58.0209,84.27,30,0,13.8
346,Sao Felix Do Xingu,BR,2021-11-23 18:11:57,-6.6447,-51.995,89.69,51,62,2.82
347,Seoul,KR,2021-11-23 18:07:02,37.5683,126.9778,31.51,43,9,4.43
348,Alofi,NU,2021-11-23 18:11:58,-19.0595,-169.9187,78.13,70,74,9.75
349,Nampa,US,2021-11-23 18:10:07,43.5407,-116.5635,40.84,97,1,6.91
350,Gazanjyk,TM,2021-11-23 18:11:58,39.2446,55.5154,54.28,53,0,3.38
351,Leh,IN,2021-11-23 18:11:59,34.1667,77.5833,18.1,49,61,2.62
352,Tarko-Sale,RU,2021-11-23 18:11:59,64.9225,77.785,9.72,95,96,11.74
353,Fort Nelson,CA,2021-11-23 18:12:00,58.8053,-122.7002,-2.56,97,97,0.83
354,Yei,SS,2021-11-23 18:12:00,4.095,30.6779,73.06,55,52,1.12
355,Vestmanna,FO,2021-11-23 18:12:00,62.1564,-7.1664,45.52,93,90,19.57
356,Yen Bai,VN,2021-11-23 18:12:01,21.7,104.8667,58.75,81,88,1.5
357,Grenfell,AU,2021-11-23 18:12:01,-33.9,148.1667,61.32,89,100,6.15
358,Najran,SA,2021-11-23 18:12:02,17.4924,44.1277,65.21,26,41,4.14
359,Bay Roberts,CA,2021-11-23 18:12:02,47.5999,-53.2648,42.33,79,100,11.99
360,Goundam,ML,2021-11-23 18:12:02,16.4145,-3.6708,89.31,19,20,10.04
361,Basco,PH,2021-11-23 18:12:03,20.4487,121.9702,77.38,77,86,24.54
362,Cocobeach,GA,2021-11-23 18:12:03,1.0002,9.5823,80.53,84,88,8.41
363,Dingle,PH,2021-11-23 18:12:03,10.9995,122.6711,75.51,91,100,8.21
364,Lasa,IT,2021-11-23 18:07:52,46.6166,10.7002,40.62,84,11,1.43
365,Harlingen,US,2021-11-23 18:12:04,26.1906,-97.6961,76.95,52,1,5.75
366,Bengkulu,ID,2021-11-23 18:12:04,-3.8004,102.2655,74.86,88,100,5.01
367,Ewa Beach,US,2021-11-23 18:13:05,21.3156,-158.0072,78.75,74,1,3.0
368,Norman Wells,CA,2021-11-23 18:09:28,65.282,-126.8329,-21.96,76,75,4.61
369,Sibolga,ID,2021-11-23 18:13:05,1.7427,98.7792,77.41,84,100,2.68
370,Anadyr,RU,2021-11-23 18:13:06,64.75,177.4833,-21.41,97,54,7.65
371,Balabac,PH,2021-11-23 18:13:06,7.9868,117.0645,82.65,80,98,11.9
372,Sao Gabriel Da Cachoeira,BR,2021-11-23 18:13:07,-0.1303,-67.0892,83.53,81,96,0.45
373,Sergeyevka,KZ,2021-11-23 18:13:07,53.88,67.4158,16.11,91,9,13.89
374,Trois-Rivieres,CA,2021-11-23 18:12:03,46.3501,-72.5491,28.81,58,40,10.49
375,Kedrovyy,RU,2021-11-23 18:13:08,56.1667,91.8167,34.21,77,95,14.85
376,Chaman,PK,2021-11-23 18:13:08,30.9236,66.4512,54.63,30,6,5.37
377,Strezhevoy,RU,2021-11-23 18:13:09,60.7333,77.5889,13.98,95,99,7.92
378,Kalmunai,LK,2021-11-23 18:13:09,7.4167,81.8167,77.25,90,100,7.18
379,Manzil Salim,TN,2021-11-23 18:13:09,35.8567,8.4765,56.48,49,13,3.62
380,Kisangani,CD,2021-11-23 18:13:10,0.5167,25.2,77.79,72,98,0.94
381,Samarkand,UZ,2021-11-23 18:13:10,39.6542,66.9597,53.02,47,75,6.91
382,Tura,IN,2021-11-23 18:13:11,25.5198,90.2201,61.36,66,0,3.47
383,Nhulunbuy,AU,2021-11-23 18:13:11,-12.2333,136.7667,81.21,83,70,4.61
384,Iskateley,RU,2021-11-23 18:13:12,67.6803,53.1512,15.75,93,96,11.86
385,Dunmore East,IE,2021-11-23 18:13:12,52.1514,-6.9861,42.33,78,28,5.53
386,Usinsk,RU,2021-11-23 18:13:12,65.9939,57.5281,8.22,96,94,14.85
387,Cidreira,BR,2021-11-23 18:13:13,-30.1811,-50.2056,72.27,61,28,16.04
388,Mwense,ZM,2021-11-23 18:13:13,-10.3845,28.698,69.67,86,73,2.93
389,Hay River,CA,2021-11-23 18:13:13,60.8156,-115.7999,0.75,84,100,7.96
390,Kharhial,IN,2021-11-23 18:13:14,20.2833,82.7667,73.98,70,6,1.1
391,Saint-Georges,GD,2021-11-23 18:10:15,12.0564,-61.7485,81.81,74,93,11.83
392,Ambilobe,MG,2021-11-23 18:13:14,-13.2,49.05,76.48,81,64,3.4
393,Dzilam Gonzalez,MX,2021-11-23 18:13:15,21.2833,-88.9333,80.38,63,34,9.64
394,Maumere,ID,2021-11-23 18:13:15,-8.6199,122.2111,80.51,82,90,3.65
395,Bystryy Istok,RU,2021-11-23 18:13:16,52.371,84.3873,35.53,92,100,17.09
396,Belyy Yar,RU,2021-11-23 18:13:16,53.6039,91.3903,30.09,72,0,11.18
397,Mehamn,NO,2021-11-23 18:13:17,71.0357,27.8492,22.95,63,0,17.27
398,Talnakh,RU,2021-11-23 18:13:17,69.4865,88.3972,10.72,91,95,12.55
399,Nome,US,2021-11-23 18:08:55,64.5011,-165.4064,6.87,47,1,0.0
400,Yurga,RU,2021-11-23 18:13:18,55.7231,84.8861,27.46,89,96,13.87
401,Cap Malheureux,MU,2021-11-23 18:13:18,-19.9842,57.6142,73.47,83,56,1.99
402,Umm Kaddadah,SD,2021-11-23 18:13:18,13.6017,26.6876,74.41,17,69,12.1
403,Port Hedland,AU,2021-11-23 18:13:19,-20.3167,118.5667,78.85,78,98,5.75
404,Peabody,US,2021-11-23 18:13:19,42.5279,-70.9287,41.02,44,1,3.0
405,Berdigestyakh,RU,2021-11-23 18:13:19,62.0989,126.6992,-9.06,94,100,2.1
406,Chimbote,PE,2021-11-23 18:11:21,-9.0853,-78.5783,70.63,71,86,11.27
407,Rock Springs,US,2021-11-23 18:13:20,41.5875,-109.2029,46.24,24,1,5.01
408,Makakilo City,US,2021-11-23 18:13:20,21.3469,-158.0858,77.32,74,1,3.44
409,Bathsheba,BB,2021-11-23 18:13:21,13.2167,-59.5167,82.4,72,43,13.11
410,Banda Aceh,ID,2021-11-23 18:13:21,5.5577,95.3222,79.61,84,100,5.35
411,Jeremoabo,BR,2021-11-23 18:13:22,-10.075,-38.4808,97.25,24,99,8.1
412,Lahat,ID,2021-11-23 18:13:22,-3.8,103.5333,73.29,93,100,0.87
413,Novyye Gorki,RU,2021-11-23 18:13:22,56.7253,41.0601,15.66,96,42,4.85
414,Honningsvag,NO,2021-11-23 18:13:23,70.9821,25.9704,22.53,82,100,9.53
415,Yermekeyevo,RU,2021-11-23 18:13:23,54.0761,53.6712,1.42,100,98,4.92
416,Ambulu,ID,2021-11-23 18:14:24,-8.345,113.6058,76.12,91,100,0.85
417,Anori,BR,2021-11-23 18:14:24,-3.7728,-61.6442,92.03,47,99,5.12
418,Vuktyl,RU,2021-11-23 18:14:24,63.8567,57.3094,10.85,94,99,8.25
419,Talcahuano,CL,2021-11-23 18:14:25,-36.7167,-73.1167,60.48,77,0,18.41
420,Campbell River,CA,2021-11-23 18:14:25,50.0163,-125.2446,43.27,83,63,3.0
421,Baiao,BR,2021-11-23 18:14:26,-2.7906,-49.6717,94.62,39,76,3.85
422,Khandyga,RU,2021-11-23 18:14:26,62.6667,135.6,-12.62,96,100,1.34
423,Vila Velha,BR,2021-11-23 18:11:24,-20.3297,-40.2925,82.35,74,0,1.01
424,Shaki,AZ,2021-11-23 18:14:26,41.0833,47.1667,47.19,48,10,5.53
425,Ibia,BR,2021-11-23 18:14:27,-19.4783,-46.5389,90.91,29,31,0.29
426,Quatre Cocos,MU,2021-11-23 18:14:27,-20.2078,57.7625,73.09,74,47,7.58
427,Nago,JP,2021-11-23 18:14:28,26.5881,127.9761,66.27,63,89,11.81
428,Ozinki,RU,2021-11-23 18:14:28,51.1786,49.6769,25.63,65,100,8.79
429,Rocha,UY,2021-11-23 18:14:28,-34.4833,-54.3333,66.99,42,0,12.37
430,Sao Francisco,BR,2021-11-23 18:14:29,-15.9486,-44.8644,92.05,35,100,3.76
431,Shimoda,JP,2021-11-23 18:14:29,34.6667,138.95,46.11,59,1,29.59
432,Silver City,US,2021-11-23 18:14:29,32.7701,-108.2803,61.3,29,90,3.0
433,De-Kastri,RU,2021-11-23 18:14:30,51.4667,140.7833,28.74,76,98,10.36
434,Alice Springs,AU,2021-11-23 18:14:30,-23.7,133.8833,65.75,100,40,8.05
435,Acajutla,SV,2021-11-23 18:14:31,13.5928,-89.8275,87.67,50,13,4.12
436,Wolbrom,PL,2021-11-23 18:14:31,50.3796,19.7583,39.54,87,100,9.84
437,Sur,OM,2021-11-23 18:14:31,22.5667,59.5289,75.6,43,77,3.02
438,Keetmanshoop,NA,2021-11-23 18:14:32,-26.5833,18.1333,80.08,13,42,7.31
439,Lagos,NG,2021-11-23 18:13:32,6.5833,3.75,80.78,83,93,6.02
440,Sapozhok,RU,2021-11-23 18:14:32,53.9419,40.6806,14.92,96,56,4.59
441,Hailar,CN,2021-11-23 18:14:33,49.2,119.7,0.05,82,2,7.72
442,Port Augusta,AU,2021-11-23 18:14:33,-32.5,137.7667,66.34,64,100,4.52
443,Tamworth,GB,2021-11-23 18:10:25,52.634,-1.6959,47.64,85,39,1.01
444,The Pas,CA,2021-11-23 18:14:34,53.8251,-101.2541,21.22,86,90,9.22
445,Axim,GH,2021-11-23 18:14:34,4.8699,-2.2405,80.37,82,62,7.65
446,Kristiinankaupunki,FI,2021-11-23 18:14:35,62.2743,21.376,38.52,96,100,21.94
447,San Andres,CO,2021-11-23 18:14:35,12.5847,-81.7006,86.02,66,75,9.22
448,Faanui,PF,2021-11-23 18:14:36,-16.4833,-151.75,80.08,73,97,4.23
449,Eidfjord,NO,2021-11-23 18:14:36,60.4675,7.0719,50.43,99,100,9.6
450,Mweka,CD,2021-11-23 18:14:36,-4.85,21.5667,70.99,95,67,2.17
451,Manggar,ID,2021-11-23 18:14:37,-2.8833,108.2667,76.44,92,100,2.06
452,Ust-Kuyga,RU,2021-11-23 18:14:37,70.0167,135.6,-24.56,98,100,5.75
453,Juneau,US,2021-11-23 18:14:38,58.3019,-134.4197,34.21,95,90,10.36
454,Leshukonskoye,RU,2021-11-23 18:14:38,64.8989,45.7622,9.41,99,94,2.93
455,Nanortalik,GL,2021-11-23 18:14:38,60.1432,-45.2371,29.5,50,84,6.24
456,Stirling,GB,2021-11-23 18:14:39,56.119,-3.9368,48.38,87,71,3.0
457,Avera,US,2021-11-23 18:14:39,33.194,-82.5271,53.74,24,0,7.38
458,Mount Darwin,ZW,2021-11-23 18:14:40,-16.7725,31.5838,75.58,62,61,5.19
459,Calvinia,ZA,2021-11-23 18:14:40,-31.4707,19.776,68.47,44,84,15.26
460,Kasempa,ZM,2021-11-23 18:14:40,-13.4584,25.8338,63.84,91,98,2.37
461,Cabedelo,BR,2021-11-23 18:14:41,-6.9811,-34.8339,86.67,66,99,10.92
462,Ribeira Brava,PT,2021-11-23 18:15:42,32.65,-17.0667,70.12,79,94,0.96
463,Gurupa,BR,2021-11-23 18:15:42,-1.405,-51.64,95.23,35,43,4.79
464,Smithers,CA,2021-11-23 18:15:08,54.7804,-127.1743,27.05,91,88,1.97
465,Arraial Do Cabo,BR,2021-11-23 18:15:43,-22.9661,-42.0278,84.16,73,0,9.22
466,Jharsuguda,IN,2021-11-23 18:15:43,21.85,84.0333,70.63,60,0,5.12
467,Guantanamo,CU,2021-11-23 18:15:43,20.1444,-75.2092,84.27,46,62,5.82
468,Moron,AR,2021-11-23 18:15:44,-34.6534,-58.6198,84.02,26,0,5.01
469,Trincomalee,LK,2021-11-23 18:15:44,8.5711,81.2335,81.12,84,100,9.78
470,Muyezerskiy,RU,2021-11-23 18:15:45,63.9333,31.65,20.75,86,100,8.41
471,Rangia,IN,2021-11-23 18:15:45,26.4667,91.6333,66.15,80,0,6.44
472,Barcelona,ES,2021-11-23 18:12:50,41.3888,2.159,58.57,86,75,5.99
473,Liku,ID,2021-11-23 18:15:46,-0.7275,119.8922,74.75,95,78,2.57
474,Eyl,SO,2021-11-23 18:15:46,7.9803,49.8164,80.01,73,95,12.75
475,Chara,RU,2021-11-23 18:15:46,56.9064,118.2631,-19.57,76,13,1.19
476,Batticaloa,LK,2021-11-23 18:15:47,7.7102,81.6924,78.57,87,100,5.01
477,Gucheng,CN,2021-11-23 18:15:47,35.9115,111.3192,38.1,40,0,2.75
478,Victor Harbor,AU,2021-11-23 18:15:48,-35.5667,138.6167,67.8,94,100,6.33
479,Luba,GQ,2021-11-23 18:15:48,3.4568,8.5547,80.85,80,34,7.4
480,Esperance,AU,2021-11-23 18:15:49,-33.8667,121.9,57.07,71,57,6.6
481,Baiyin,CN,2021-11-23 18:15:49,36.5583,104.2081,23.88,40,0,2.68
482,Adet,ET,2021-11-23 18:15:49,11.2644,37.4888,58.98,36,52,6.22
483,Yaan,NG,2021-11-23 18:15:50,7.3833,8.5667,87.21,38,36,1.59
484,Road Town,VG,2021-11-23 18:15:50,18.4167,-64.6167,86.04,66,20,11.5
485,Bondowoso,ID,2021-11-23 18:15:51,-7.9135,113.8214,74.03,91,98,2.66
486,Abu Kamal,SY,2021-11-23 18:15:51,34.4506,40.9171,62.69,48,0,4.03
487,Mount Gambier,AU,2021-11-23 18:15:52,-37.8333,140.7667,53.51,100,90,0.0
488,Pulandian,CN,2021-11-23 18:15:52,39.3953,121.9669,35.73,49,0,3.02
489,Irtyshskiy,RU,2021-11-23 18:15:52,58.3333,68.1333,19.74,92,100,11.39
490,Santa Isabel Do Rio Negro,BR,2021-11-23 18:15:53,-0.4139,-65.0192,83.5,85,100,3.74
491,Poum,NC,2021-11-23 18:15:53,-20.2333,164.0167,76.82,81,100,3.87
492,Potiskum,NG,2021-11-23 18:15:53,11.7091,11.0694,84.13,19,99,8.95
493,Turukhansk,RU,2021-11-23 18:15:54,65.8167,87.9833,20.25,95,100,15.08
494,Kieta,PG,2021-11-23 18:15:54,-6.2167,155.6333,79.57,80,93,1.72
495,Hyvinkaa,FI,2021-11-23 18:15:55,60.6333,24.8667,29.23,93,100,7.07
496,Praia Da Vitoria,PT,2021-11-23 18:15:55,38.7333,-27.0667,66.45,94,40,20.56
497,Buala,SB,2021-11-23 18:15:55,-8.145,159.5921,80.04,82,71,7.7
498,Curup,ID,2021-11-23 18:15:56,-3.4667,102.5333,67.59,92,100,0.85
499,Kiunga,PG,2021-11-23 18:15:56,-6.1219,141.2906,72.75,97,84,1.14
500,Mandurah,AU,2021-11-23 18:15:57,-32.55,115.7,65.14,62,0,6.78
501,Mandera,KE,2021-11-23 18:15:57,3.9366,41.867,88.16,18,93,7.58
502,Boa Vista,BR,2021-11-23 18:15:08,2.8197,-60.6733,91.38,49,40,9.22
503,Farafangana,MG,2021-11-23 18:15:58,-22.8167,47.8333,75.96,86,75,13.44
504,High Level,CA,2021-11-23 18:15:58,58.5169,-117.136,1.51,85,90,13.8
505,Frederikshavn,DK,2021-11-23 18:15:58,57.4407,10.5366,46.35,77,9,22.24
506,Barcelos,PT,2021-11-23 18:15:59,41.5388,-8.6151,55.85,72,37,6.42
507,Sudbury,CA,2021-11-23 18:15:59,46.49,-80.99,29.41,69,11,2.93
508,Lufilufi,WS,2021-11-23 18:17:00,-13.8745,-171.5986,78.58,72,33,5.99
509,Grootfontein,NA,2021-11-23 18:17:00,-19.5667,18.1167,71.17,23,33,2.3
510,Orhei,MD,2021-11-23 18:17:01,47.3831,28.8231,37.8,57,15,4.12
511,Giddarbaha,IN,2021-11-23 18:17:01,30.2,74.6667,64.09,17,0,2.95
512,Tazovskiy,RU,2021-11-23 18:17:01,67.4667,78.7,15.33,93,100,13.02
513,Pecos,US,2021-11-23 18:17:02,31.4229,-103.4932,70.3,27,1,0.0
514,Awbari,LY,2021-11-23 18:17:02,26.5921,12.7805,71.31,25,88,4.99
515,Kirakira,SB,2021-11-23 18:17:03,-10.4544,161.9205,78.94,84,98,6.71
516,Abancay,PE,2021-11-23 18:17:03,-13.6339,-72.8814,70.84,49,98,7.4
517,Katherine,AU,2021-11-23 18:17:03,-14.4667,132.2667,84.52,58,94,0.0
518,Sabratah,LY,2021-11-23 18:17:04,32.7933,12.4885,68.99,58,40,6.91
519,Safaga,EG,2021-11-23 18:17:04,26.7292,33.9365,70.63,57,0,11.68
520,Gamboma,CG,2021-11-23 18:17:05,-1.8764,15.8644,74.7,88,67,1.03
521,Fort-Shevchenko,KZ,2021-11-23 18:17:05,44.5086,50.263,50.34,86,86,12.03
522,Kununurra,AU,2021-11-23 18:17:05,-15.7667,128.7333,78.78,94,90,4.61
523,Marsh Harbour,BS,2021-11-23 18:17:06,26.5412,-77.0636,73.67,56,12,24.99
524,Esmeraldas,BR,2021-11-23 18:17:06,-19.7625,-44.3139,93.31,43,27,6.22
525,Tucuma,BR,2021-11-23 18:17:06,-0.1833,-50.05,88.74,54,23,7.7
526,Evensk,RU,2021-11-23 18:12:17,61.95,159.2333,12.81,72,100,11.61
527,Port Macquarie,AU,2021-11-23 18:15:33,-31.4333,152.9167,67.96,91,100,8.08
528,Tulun,RU,2021-11-23 18:17:07,54.5611,100.5792,14.61,98,96,4.99
529,Ulladulla,AU,2021-11-23 18:17:07,-35.35,150.4667,63.77,92,100,2.66
530,Benjamin Constant,BR,2021-11-23 18:17:08,-4.3831,-70.0311,84.33,83,75,10.36
531,Kamenka,RU,2021-11-23 18:17:08,51.3223,42.7678,25.75,73,74,5.73
532,Dourados,BR,2021-11-23 18:17:09,-22.2211,-54.8056,97.45,24,32,3.56
533,Salisbury,GB,2021-11-23 18:15:03,51.0693,-1.7957,46.78,90,75,5.75
534,Acapulco,MX,2021-11-23 18:15:08,16.8634,-99.8901,85.82,79,20,8.05
535,Barsi,IN,2021-11-23 18:17:09,18.2333,75.7,80.44,68,100,6.11
536,Vanavara,RU,2021-11-23 18:16:50,60.34,102.2797,8.22,99,96,3.69
537,Yurino,RU,2021-11-23 18:17:10,56.2942,46.3039,18.72,95,55,6.71
538,Barre,US,2021-11-23 18:17:10,44.197,-72.5021,31.91,72,75,11.5
539,Plettenberg Bay,ZA,2021-11-23 18:17:10,-34.0527,23.3716,59.13,77,91,3.65
540,Northam,GB,2021-11-23 18:17:11,51.0333,-4.2167,46.29,94,30,4.07
541,Tilichiki,RU,2021-11-23 18:17:11,60.4667,166.1,1.45,88,77,9.4
542,Ewo,CG,2021-11-23 18:17:12,-0.8725,14.8206,73.6,91,76,4.18
543,Amahai,ID,2021-11-23 18:17:12,-3.3333,128.9167,79.12,84,49,3.49
544,Edd,ER,2021-11-23 18:17:12,13.9297,41.6925,81.12,75,44,4.03
545,Machali,CL,2021-11-23 18:15:57,-34.1833,-70.6667,74.48,46,0,12.66
546,Raudeberg,NO,2021-11-23 18:17:13,61.9875,5.1352,46.2,96,100,4.0
547,Morro Bay,US,2021-11-23 18:15:53,35.3658,-120.8499,74.98,32,40,3.0
548,Mezen,RU,2021-11-23 18:17:13,65.8522,44.24,7.38,99,83,3.4
549,Champerico,GT,2021-11-23 18:17:14,14.3,-91.9167,91.94,70,64,5.21
550,Tabas,IR,2021-11-23 18:17:14,33.5959,56.9244,62.22,55,17,4.45
551,Liling,CN,2021-11-23 18:17:15,27.6667,113.5,39.09,71,48,0.81
552,Egvekinot,RU,2021-11-23 18:17:15,66.3167,-179.1667,-2.83,64,7,8.16
553,Taoudenni,ML,2021-11-23 18:17:16,22.6783,-3.9836,86.95,24,69,8.75
554,Ahipara,NZ,2021-11-23 18:17:16,-35.1667,173.1667,60.12,84,96,4.61
555,Suntar,RU,2021-11-23 18:18:16,62.1444,117.6319,-17.48,96,5,3.56
556,Ropczyce,PL,2021-11-23 18:18:17,50.0523,21.6089,37.81,74,98,11.56
557,Pijijiapan,MX,2021-11-23 18:18:17,15.7011,-93.23,91.04,38,8,5.48
558,Dhidhdhoo,MV,2021-11-23 18:18:17,6.8833,73.1,81.63,75,99,12.46
559,Dicabisagan,PH,2021-11-23 18:18:18,17.0818,122.4157,77.4,90,86,9.73
560,Diapaga,BF,2021-11-23 18:18:18,12.0708,1.7889,88.7,14,55,7.09
561,Dwarka,IN,2021-11-23 18:18:18,22.2394,68.9678,78.51,53,53,8.34
562,Presidente Epitacio,BR,2021-11-23 18:18:19,-21.7633,-52.1156,98.98,16,9,4.61
563,Qaqortoq,GL,2021-11-23 18:18:19,60.7167,-46.0333,21.7,64,94,8.08
